結	1	□□□□，□□□結
溢	1	四時不和，害氣蕃溢
疾	1	嗟命何辜，獨遭斯疾
游	1	□□□（勞），忽然遠游
丘	1	將即幽都，歸于電丘
流	1	涼風滲淋，寒水北流
期	1	□□□□，□□□期
滋	1	痛哉仁人，積德若滋
施	1	孔子大聖，抱道不施
此	1	□□□淵，亦遇此（菑）
有	1	守善不報，自古有之
離	1	非獨孝琚，遭逢百離
覆	1	□□□□，□□□覆
洽	1	恨不伸志，翻揚隆洽
修	1	身滅名存，美稱修（飭）
昆	1	□□□（日吉），流惠後昆
延	1	四時祭祀，煙火連延
人	1	萬歲不絕，勖于後人
昏	1	日月照幽，時晝昏兮
驎	1	精感惟世，擬獲驎兮
年	1	悲傷永絕，失壽年兮
泉	1	升車下征，赴黃泉兮
恩	1	嗚呼哀哉，義割恩兮
簿	微	24	Mou2008.089.1
簿	斯	24	Mou2008.089.1
簿	何	24	Mou2008.089.1
簿	悲	24	Mou2008.089.1
簿	人	24	Mou2008.089.1
簿	夜	24	Mou2008.089.1
簿	心	24	Mou2008.089.1
簿	實	24	Mou2008.089.1
簿	喪	24	Mou2008.089.1
簿	長	24	Mou2008.089.1
簿	陳	24	Mou2008.089.1
簿	先	24	Mou2008.089.1
簿	靈	24	Mou2008.089.1
簿	竟	24	Mou2008.089.1
簿	分	24	Mou2008.089.1
簿	存	24	Mou2008.089.1
簿	塵	24	Mou2008.089.1
簿	門	24	Mou2008.089.1
簿	昏	24	Mou2008.089.1
簿	驎	24	Mou2008.089.1
簿	年	24	Mou2008.089.1
簿	泉	24	Mou2008.089.1
簿	恩	24	Mou2008.089.1
微	斯	24	Mou2008.089.1
微	何	24	Mou2008.089.1
微	悲	24	Mou2008.089.1
微	人	24	Mou2008.089.1
微	夜	24	Mou2008.089.1
微	心	24	Mou2008.089.1
微	實	24	Mou2008.089.1
微	喪	24	Mou2008.089.1
微	長	24	Mou2008.089.1
微	陳	24	Mou2008.089.1
微	先	24	Mou2008.089.1
微	靈	24	Mou2008.089.1
微	竟	24	Mou2008.089.1
微	分	24	Mou2008.089.1
微	存	24	Mou2008.089.1
微	塵	24	Mou2008.089.1
微	門	24	Mou2008.089.1
微	昏	24	Mou2008.089.1
微	驎	24	Mou2008.089.1
微	年	24	Mou2008.089.1
微	泉	24	Mou2008.089.1
微	恩	24	Mou2008.089.1
斯	何	24	Mou2008.089.1
斯	悲	24	Mou2008.089.1
斯	人	24	Mou2008.089.1
斯	夜	24	Mou2008.089.1
斯	心	24	Mou2008.089.1
斯	實	24	Mou2008.089.1
斯	喪	24	Mou2008.089.1
斯	長	24	Mou2008.089.1
斯	陳	24	Mou2008.089.1
斯	先	24	Mou2008.089.1
斯	靈	24	Mou2008.089.1
斯	竟	24	Mou2008.089.1
斯	分	24	Mou2008.089.1
斯	存	24	Mou2008.089.1
斯	塵	24	Mou2008.089.1
斯	門	24	Mou2008.089.1
斯	昏	24	Mou2008.089.1
斯	驎	24	Mou2008.089.1
斯	年	24	Mou2008.089.1
斯	泉	24	Mou2008.089.1
斯	恩	24	Mou2008.089.1
何	悲	24	Mou2008.089.1
何	人	24	Mou2008.089.1
何	夜	24	Mou2008.089.1
何	心	24	Mou2008.089.1
何	實	24	Mou2008.089.1
何	喪	24	Mou2008.089.1
何	長	24	Mou2008.089.1
何	陳	24	Mou2008.089.1
何	先	24	Mou2008.089.1
何	靈	24	Mou2008.089.1
何	竟	24	Mou2008.089.1
何	分	24	Mou2008.089.1
何	存	24	Mou2008.089.1
何	塵	24	Mou2008.089.1
何	門	24	Mou2008.089.1
何	昏	24	Mou2008.089.1
何	驎	24	Mou2008.089.1
何	年	24	Mou2008.089.1
何	泉	24	Mou2008.089.1
何	恩	24	Mou2008.089.1
悲	人	24	Mou2008.089.1
悲	夜	24	Mou2008.089.1
悲	心	24	Mou2008.089.1
悲	實	24	Mou2008.089.1
悲	喪	24	Mou2008.089.1
悲	長	24	Mou2008.089.1
悲	陳	24	Mou2008.089.1
悲	先	24	Mou2008.089.1
悲	靈	24	Mou2008.089.1
悲	竟	24	Mou2008.089.1
悲	分	24	Mou2008.089.1
悲	存	24	Mou2008.089.1
悲	塵	24	Mou2008.089.1
悲	門	24	Mou2008.089.1
悲	昏	24	Mou2008.089.1
悲	驎	24	Mou2008.089.1
悲	年	24	Mou2008.089.1
悲	泉	24	Mou2008.089.1
悲	恩	24	Mou2008.089.1
人	夜	24	Mou2008.089.1
人	心	24	Mou2008.089.1
人	實	24	Mou2008.089.1
人	喪	24	Mou2008.089.1
人	長	24	Mou2008.089.1
人	陳	24	Mou2008.089.1
人	先	24	Mou2008.089.1
人	靈	24	Mou2008.089.1
人	竟	24	Mou2008.089.1
人	分	24	Mou2008.089.1
人	存	24	Mou2008.089.1
人	塵	24	Mou2008.089.1
人	門	24	Mou2008.089.1
人	昏	24	Mou2008.089.1
人	驎	24	Mou2008.089.1
人	年	24	Mou2008.089.1
人	泉	24	Mou2008.089.1
人	恩	24	Mou2008.089.1
夜	心	24	Mou2008.089.1
夜	實	24	Mou2008.089.1
夜	喪	24	Mou2008.089.1
夜	長	24	Mou2008.089.1
夜	陳	24	Mou2008.089.1
夜	先	24	Mou2008.089.1
夜	靈	24	Mou2008.089.1
夜	竟	24	Mou2008.089.1
夜	分	24	Mou2008.089.1
夜	存	24	Mou2008.089.1
夜	塵	24	Mou2008.089.1
夜	門	24	Mou2008.089.1
夜	昏	24	Mou2008.089.1
夜	驎	24	Mou2008.089.1
夜	年	24	Mou2008.089.1
夜	泉	24	Mou2008.089.1
夜	恩	24	Mou2008.089.1
心	實	24	Mou2008.089.1
心	喪	24	Mou2008.089.1
心	長	24	Mou2008.089.1
心	陳	24	Mou2008.089.1
心	先	24	Mou2008.089.1
心	靈	24	Mou2008.089.1
心	竟	24	Mou2008.089.1
心	分	24	Mou2008.089.1
心	存	24	Mou2008.089.1
心	塵	24	Mou2008.089.1
心	門	24	Mou2008.089.1
心	昏	24	Mou2008.089.1
心	驎	24	Mou2008.089.1
心	年	24	Mou2008.089.1
心	泉	24	Mou2008.089.1
心	恩	24	Mou2008.089.1
實	喪	24	Mou2008.089.1
實	長	24	Mou2008.089.1
實	陳	24	Mou2008.089.1
實	先	24	Mou2008.089.1
實	靈	24	Mou2008.089.1
實	竟	24	Mou2008.089.1
實	分	24	Mou2008.089.1
實	存	24	Mou2008.089.1
實	塵	24	Mou2008.089.1
實	門	24	Mou2008.089.1
實	昏	24	Mou2008.089.1
實	驎	24	Mou2008.089.1
實	年	24	Mou2008.089.1
實	泉	24	Mou2008.089.1
實	恩	24	Mou2008.089.1
喪	長	24	Mou2008.089.1
喪	陳	24	Mou2008.089.1
喪	先	24	Mou2008.089.1
喪	靈	24	Mou2008.089.1
喪	竟	24	Mou2008.089.1
喪	分	24	Mou2008.089.1
喪	存	24	Mou2008.089.1
喪	塵	24	Mou2008.089.1
喪	門	24	Mou2008.089.1
喪	昏	24	Mou2008.089.1
喪	驎	24	Mou2008.089.1
喪	年	24	Mou2008.089.1
喪	泉	24	Mou2008.089.1
喪	恩	24	Mou2008.089.1
長	陳	24	Mou2008.089.1
長	先	24	Mou2008.089.1
長	靈	24	Mou2008.089.1
長	竟	24	Mou2008.089.1
長	分	24	Mou2008.089.1
長	存	24	Mou2008.089.1
長	塵	24	Mou2008.089.1
長	門	24	Mou2008.089.1
長	昏	24	Mou2008.089.1
長	驎	24	Mou2008.089.1
長	年	24	Mou2008.089.1
長	泉	24	Mou2008.089.1
長	恩	24	Mou2008.089.1
陳	先	24	Mou2008.089.1
陳	靈	24	Mou2008.089.1
陳	竟	24	Mou2008.089.1
陳	分	24	Mou2008.089.1
陳	存	24	Mou2008.089.1
陳	塵	24	Mou2008.089.1
陳	門	24	Mou2008.089.1
陳	昏	24	Mou2008.089.1
陳	驎	24	Mou2008.089.1
陳	年	24	Mou2008.089.1
陳	泉	24	Mou2008.089.1
陳	恩	24	Mou2008.089.1
先	靈	24	Mou2008.089.1
先	竟	24	Mou2008.089.1
先	分	24	Mou2008.089.1
先	存	24	Mou2008.089.1
先	塵	24	Mou2008.089.1
先	門	24	Mou2008.089.1
先	昏	24	Mou2008.089.1
先	驎	24	Mou2008.089.1
先	年	24	Mou2008.089.1
先	泉	24	Mou2008.089.1
先	恩	24	Mou2008.089.1
靈	竟	24	Mou2008.089.1
靈	分	24	Mou2008.089.1
靈	存	24	Mou2008.089.1
靈	塵	24	Mou2008.089.1
靈	門	24	Mou2008.089.1
靈	昏	24	Mou2008.089.1
靈	驎	24	Mou2008.089.1
靈	年	24	Mou2008.089.1
靈	泉	24	Mou2008.089.1
靈	恩	24	Mou2008.089.1
竟	分	24	Mou2008.089.1
竟	存	24	Mou2008.089.1
竟	塵	24	Mou2008.089.1
竟	門	24	Mou2008.089.1
竟	昏	24	Mou2008.089.1
竟	驎	24	Mou2008.089.1
竟	年	24	Mou2008.089.1
竟	泉	24	Mou2008.089.1
竟	恩	24	Mou2008.089.1
分	存	24	Mou2008.089.1
分	塵	24	Mou2008.089.1
分	門	24	Mou2008.089.1
分	昏	24	Mou2008.089.1
分	驎	24	Mou2008.089.1
分	年	24	Mou2008.089.1
分	泉	24	Mou2008.089.1
分	恩	24	Mou2008.089.1
存	塵	24	Mou2008.089.1
存	門	24	Mou2008.089.1
存	昏	24	Mou2008.089.1
存	驎	24	Mou2008.089.1
存	年	24	Mou2008.089.1
存	泉	24	Mou2008.089.1
存	恩	24	Mou2008.089.1
塵	門	24	Mou2008.089.1
塵	昏	24	Mou2008.089.1
塵	驎	24	Mou2008.089.1
塵	年	24	Mou2008.089.1
塵	泉	24	Mou2008.089.1
塵	恩	24	Mou2008.089.1
門	昏	24	Mou2008.089.1
門	驎	24	Mou2008.089.1
門	年	24	Mou2008.089.1
門	泉	24	Mou2008.089.1
門	恩	24	Mou2008.089.1
昏	驎	24	Mou2008.089.1
昏	年	24	Mou2008.089.1
昏	泉	24	Mou2008.089.1
昏	恩	24	Mou2008.089.1
驎	年	24	Mou2008.089.1
驎	泉	24	Mou2008.089.1
驎	恩	24	Mou2008.089.1
年	泉	24	Mou2008.089.1
年	恩	24	Mou2008.089.1
泉	恩	24	Mou2008.089.1
龍	1	其辭曰：天作高山，寔惟封龍
通	1	平地特起，靈亮上通
雙	1	嵯峨𡷽峻，高麗無雙
光	1	神燿赫赫，理物含光
疆	1	賛天休命，德合无疆
方	1	惠此邦域，以綏四方
章	1	國富年豐，穡民用章
忘	1	刻石紀銘，令德不忘
龍	通	8	Mou2008.090.1
龍	雙	8	Mou2008.090.1
龍	光	8	Mou2008.090.1
龍	疆	8	Mou2008.090.1
龍	方	8	Mou2008.090.1
龍	章	8	Mou2008.090.1
龍	忘	8	Mou2008.090.1
通	雙	8	Mou2008.090.1
通	光	8	Mou2008.090.1
通	疆	8	Mou2008.090.1
通	方	8	Mou2008.090.1
通	章	8	Mou2008.090.1
通	忘	8	Mou2008.090.1
雙	光	8	Mou2008.090.1
雙	疆	8	Mou2008.090.1
雙	方	8	Mou2008.090.1
雙	章	8	Mou2008.090.1
雙	忘	8	Mou2008.090.1
光	疆	8	Mou2008.090.1
光	方	8	Mou2008.090.1
光	章	8	Mou2008.090.1
光	忘	8	Mou2008.090.1
疆	方	8	Mou2008.090.1
疆	章	8	Mou2008.090.1
疆	忘	8	Mou2008.090.1
方	章	8	Mou2008.090.1
方	忘	8	Mou2008.090.1
章	忘	8	Mou2008.090.1
光	1	其辭曰：於顯我君，懿德惟光
彰	1	紹聖作儒，身立名彰
是	1	貢登王室，閽閣是
明	1	夙夜□□，在公明明
康	1	乃綏二縣，𥡓儀以康
方	1	於丌時廱，撫茲岱方
行	1	南畝孔饁，山有夷行
觥	1	豐年多黍，稱彼兕觥
皇	1	帝賴其勳，民斯是皇
榮	1	疾□□□，乃委其榮
聽	1	忠告慇勤，屢省乃聽
敶	1	恭儉自終，盙簋不敶
名	1	生播高譽，歿垂令名
聲	1	永矢不刊，億載揚聲
光	彰	14	Mou2008.091.1
光	是	14	Mou2008.091.1
光	明	14	Mou2008.091.1
光	康	14	Mou2008.091.1
光	方	14	Mou2008.091.1
光	行	14	Mou2008.091.1
光	觥	14	Mou2008.091.1
光	皇	14	Mou2008.091.1
光	榮	14	Mou2008.091.1
光	聽	14	Mou2008.091.1
光	敶	14	Mou2008.091.1
光	名	14	Mou2008.091.1
光	聲	14	Mou2008.091.1
彰	是	14	Mou2008.091.1
彰	明	14	Mou2008.091.1
彰	康	14	Mou2008.091.1
彰	方	14	Mou2008.091.1
彰	行	14	Mou2008.091.1
彰	觥	14	Mou2008.091.1
彰	皇	14	Mou2008.091.1
彰	榮	14	Mou2008.091.1
彰	聽	14	Mou2008.091.1
彰	敶	14	Mou2008.091.1
彰	名	14	Mou2008.091.1
彰	聲	14	Mou2008.091.1
是	明	14	Mou2008.091.1
是	康	14	Mou2008.091.1
是	方	14	Mou2008.091.1
是	行	14	Mou2008.091.1
是	觥	14	Mou2008.091.1
是	皇	14	Mou2008.091.1
是	榮	14	Mou2008.091.1
是	聽	14	Mou2008.091.1
是	敶	14	Mou2008.091.1
是	名	14	Mou2008.091.1
是	聲	14	Mou2008.091.1
明	康	14	Mou2008.091.1
明	方	14	Mou2008.091.1
明	行	14	Mou2008.091.1
明	觥	14	Mou2008.091.1
明	皇	14	Mou2008.091.1
明	榮	14	Mou2008.091.1
明	聽	14	Mou2008.091.1
明	敶	14	Mou2008.091.1
明	名	14	Mou2008.091.1
明	聲	14	Mou2008.091.1
康	方	14	Mou2008.091.1
康	行	14	Mou2008.091.1
康	觥	14	Mou2008.091.1
康	皇	14	Mou2008.091.1
康	榮	14	Mou2008.091.1
康	聽	14	Mou2008.091.1
康	敶	14	Mou2008.091.1
康	名	14	Mou2008.091.1
康	聲	14	Mou2008.091.1
方	行	14	Mou2008.091.1
方	觥	14	Mou2008.091.1
方	皇	14	Mou2008.091.1
方	榮	14	Mou2008.091.1
方	聽	14	Mou2008.091.1
方	敶	14	Mou2008.091.1
方	名	14	Mou2008.091.1
方	聲	14	Mou2008.091.1
行	觥	14	Mou2008.091.1
行	皇	14	Mou2008.091.1
行	榮	14	Mou2008.091.1
行	聽	14	Mou2008.091.1
行	敶	14	Mou2008.091.1
行	名	14	Mou2008.091.1
行	聲	14	Mou2008.091.1
觥	皇	14	Mou2008.091.1
觥	榮	14	Mou2008.091.1
觥	聽	14	Mou2008.091.1
觥	敶	14	Mou2008.091.1
觥	名	14	Mou2008.091.1
觥	聲	14	Mou2008.091.1
皇	榮	14	Mou2008.091.1
皇	聽	14	Mou2008.091.1
皇	敶	14	Mou2008.091.1
皇	名	14	Mou2008.091.1
皇	聲	14	Mou2008.091.1
榮	聽	14	Mou2008.091.1
榮	敶	14	Mou2008.091.1
榮	名	14	Mou2008.091.1
榮	聲	14	Mou2008.091.1
聽	敶	14	Mou2008.091.1
聽	名	14	Mou2008.091.1
聽	聲	14	Mou2008.091.1
敶	名	14	Mou2008.091.1
敶	聲	14	Mou2008.091.1
名	聲	14	Mou2008.091.1
蒼	1	其辭曰：巖巖西嶽，峻極穹蒼
陽	1	奄有河朔，遂荒崋陽
桑	1	觸石興雲，雨我農桑
光	1	資糧品物，亦相瑤光
梁	1	崇冠二州，古曰雍梁
昌	1	馮于豳岐，文武克昌
方	1	天子展義，巡狩省方
亢	1	玉帛之贄，禮與岱亢
康	1	《六樂》之變，舞以致康
堂	1	在漢中葉，建設宇堂
望	1	山嶽之守，是秩是望
章	1	侯惟安國，兼命斯章
場	1	尊脩靈基，肅共壇場
芳	1	明德惟馨，神歆其芳
祥	1	遏禳凶札，揫斂吉祥
疆	1	嵗其有年，民說無疆
蒼	陽	16	Mou2008.092.1
蒼	桑	16	Mou2008.092.1
蒼	光	16	Mou2008.092.1
蒼	梁	16	Mou2008.092.1
蒼	昌	16	Mou2008.092.1
蒼	方	16	Mou2008.092.1
蒼	亢	16	Mou2008.092.1
蒼	康	16	Mou2008.092.1
蒼	堂	16	Mou2008.092.1
蒼	望	16	Mou2008.092.1
蒼	章	16	Mou2008.092.1
蒼	場	16	Mou2008.092.1
蒼	芳	16	Mou2008.092.1
蒼	祥	16	Mou2008.092.1
蒼	疆	16	Mou2008.092.1
陽	桑	16	Mou2008.092.1
陽	光	16	Mou2008.092.1
陽	梁	16	Mou2008.092.1
陽	昌	16	Mou2008.092.1
陽	方	16	Mou2008.092.1
陽	亢	16	Mou2008.092.1
陽	康	16	Mou2008.092.1
陽	堂	16	Mou2008.092.1
陽	望	16	Mou2008.092.1
陽	章	16	Mou2008.092.1
陽	場	16	Mou2008.092.1
陽	芳	16	Mou2008.092.1
陽	祥	16	Mou2008.092.1
陽	疆	16	Mou2008.092.1
桑	光	16	Mou2008.092.1
桑	梁	16	Mou2008.092.1
桑	昌	16	Mou2008.092.1
桑	方	16	Mou2008.092.1
桑	亢	16	Mou2008.092.1
桑	康	16	Mou2008.092.1
桑	堂	16	Mou2008.092.1
桑	望	16	Mou2008.092.1
桑	章	16	Mou2008.092.1
桑	場	16	Mou2008.092.1
桑	芳	16	Mou2008.092.1
桑	祥	16	Mou2008.092.1
桑	疆	16	Mou2008.092.1
光	梁	16	Mou2008.092.1
光	昌	16	Mou2008.092.1
光	方	16	Mou2008.092.1
光	亢	16	Mou2008.092.1
光	康	16	Mou2008.092.1
光	堂	16	Mou2008.092.1
光	望	16	Mou2008.092.1
光	章	16	Mou2008.092.1
光	場	16	Mou2008.092.1
光	芳	16	Mou2008.092.1
光	祥	16	Mou2008.092.1
光	疆	16	Mou2008.092.1
梁	昌	16	Mou2008.092.1
梁	方	16	Mou2008.092.1
梁	亢	16	Mou2008.092.1
梁	康	16	Mou2008.092.1
梁	堂	16	Mou2008.092.1
梁	望	16	Mou2008.092.1
梁	章	16	Mou2008.092.1
梁	場	16	Mou2008.092.1
梁	芳	16	Mou2008.092.1
梁	祥	16	Mou2008.092.1
梁	疆	16	Mou2008.092.1
昌	方	16	Mou2008.092.1
昌	亢	16	Mou2008.092.1
昌	康	16	Mou2008.092.1
昌	堂	16	Mou2008.092.1
昌	望	16	Mou2008.092.1
昌	章	16	Mou2008.092.1
昌	場	16	Mou2008.092.1
昌	芳	16	Mou2008.092.1
昌	祥	16	Mou2008.092.1
昌	疆	16	Mou2008.092.1
方	亢	16	Mou2008.092.1
方	康	16	Mou2008.092.1
方	堂	16	Mou2008.092.1
方	望	16	Mou2008.092.1
方	章	16	Mou2008.092.1
方	場	16	Mou2008.092.1
方	芳	16	Mou2008.092.1
方	祥	16	Mou2008.092.1
方	疆	16	Mou2008.092.1
亢	康	16	Mou2008.092.1
亢	堂	16	Mou2008.092.1
亢	望	16	Mou2008.092.1
亢	章	16	Mou2008.092.1
亢	場	16	Mou2008.092.1
亢	芳	16	Mou2008.092.1
亢	祥	16	Mou2008.092.1
亢	疆	16	Mou2008.092.1
康	堂	16	Mou2008.092.1
康	望	16	Mou2008.092.1
康	章	16	Mou2008.092.1
康	場	16	Mou2008.092.1
康	芳	16	Mou2008.092.1
康	祥	16	Mou2008.092.1
康	疆	16	Mou2008.092.1
堂	望	16	Mou2008.092.1
堂	章	16	Mou2008.092.1
堂	場	16	Mou2008.092.1
堂	芳	16	Mou2008.092.1
堂	祥	16	Mou2008.092.1
堂	疆	16	Mou2008.092.1
望	章	16	Mou2008.092.1
望	場	16	Mou2008.092.1
望	芳	16	Mou2008.092.1
望	祥	16	Mou2008.092.1
望	疆	16	Mou2008.092.1
章	場	16	Mou2008.092.1
章	芳	16	Mou2008.092.1
章	祥	16	Mou2008.092.1
章	疆	16	Mou2008.092.1
場	芳	16	Mou2008.092.1
場	祥	16	Mou2008.092.1
場	疆	16	Mou2008.092.1
芳	祥	16	Mou2008.092.1
芳	疆	16	Mou2008.092.1
祥	疆	16	Mou2008.092.1
德	1	其頌曰：於鑠我祖，膺是懿德
業	1	永惟孝思，亦世弘業
國	1	昭哉孝嗣，光流萬國
𩔜	1	秩秩其威，娥娥厥𩔜
王	1	此宜蹈鼎，善世令王
𣧑	1	如何夙隕，丁此咎𣧑
喪	1	國無人兮王庭空，𣎶罔宗兮微言喪
功	1	王機悵兮嘉謀荒，旌洪德兮表元功
場	1	闡君靈兮示後萌，神有識兮營壇場
德	業	9	Mou2008.094.1
德	國	9	Mou2008.094.1
德	𩔜	9	Mou2008.094.1
德	王	9	Mou2008.094.1
德	𣧑	9	Mou2008.094.1
德	喪	9	Mou2008.094.1
德	功	9	Mou2008.094.1
德	場	9	Mou2008.094.1
業	國	9	Mou2008.094.1
業	𩔜	9	Mou2008.094.1
業	王	9	Mou2008.094.1
業	𣧑	9	Mou2008.094.1
業	喪	9	Mou2008.094.1
業	功	9	Mou2008.094.1
業	場	9	Mou2008.094.1
國	𩔜	9	Mou2008.094.1
國	王	9	Mou2008.094.1
國	𣧑	9	Mou2008.094.1
國	喪	9	Mou2008.094.1
國	功	9	Mou2008.094.1
國	場	9	Mou2008.094.1
𩔜	王	9	Mou2008.094.1
𩔜	𣧑	9	Mou2008.094.1
𩔜	喪	9	Mou2008.094.1
𩔜	功	9	Mou2008.094.1
𩔜	場	9	Mou2008.094.1
王	𣧑	9	Mou2008.094.1
王	喪	9	Mou2008.094.1
王	功	9	Mou2008.094.1
王	場	9	Mou2008.094.1
𣧑	喪	9	Mou2008.094.1
𣧑	功	9	Mou2008.094.1
𣧑	場	9	Mou2008.094.1
喪	功	9	Mou2008.094.1
喪	場	9	Mou2008.094.1
功	場	9	Mou2008.094.1
坤	1	其辭曰：清和穆鑠，寔惟乾坤
君	1	惟嶽降靈，篤生我君
醇	1	服體叡聖，允鍾厥醇
墳	1	誕生岐嶷，言協□墳
神	1	懿德震燿，孝行通神
繽	1	動履規繩，文彰繽
民	1	成是正服，以道德民
臣	1	有父子然後有君臣
戔	1	理財正辭，束帛戔戔
震	1	□夢刻像，隺鳴一震
仁	1	天臨保漢，寔生□仁
親	1	明試賦授，夷夏已親
神	1	嘉錫来撫，潜化如神
人	1	其神伊何？靈不傷人
樞	1	猗歟明哲，秉道之樞
偶	1	養□之福，惟德之偶
功	1	淵乎其長，渙乎成功
通	1	□暇民豫，新我□通
邦	1	用行則達，以誘我邦
蒙	1	賴茲劉父，用說其蒙
頌	1	澤零年豐，黔首歌頌
坤	君	21	Mou2008.096.1
坤	醇	21	Mou2008.096.1
坤	墳	21	Mou2008.096.1
坤	神	21	Mou2008.096.1
坤	繽	21	Mou2008.096.1
坤	民	21	Mou2008.096.1
坤	臣	21	Mou2008.096.1
坤	戔	21	Mou2008.096.1
坤	震	21	Mou2008.096.1
坤	仁	21	Mou2008.096.1
坤	親	21	Mou2008.096.1
坤	神	21	Mou2008.096.1
坤	人	21	Mou2008.096.1
坤	樞	21	Mou2008.096.1
坤	偶	21	Mou2008.096.1
坤	功	21	Mou2008.096.1
坤	通	21	Mou2008.096.1
坤	邦	21	Mou2008.096.1
坤	蒙	21	Mou2008.096.1
坤	頌	21	Mou2008.096.1
君	醇	21	Mou2008.096.1
君	墳	21	Mou2008.096.1
君	神	21	Mou2008.096.1
君	繽	21	Mou2008.096.1
君	民	21	Mou2008.096.1
君	臣	21	Mou2008.096.1
君	戔	21	Mou2008.096.1
君	震	21	Mou2008.096.1
君	仁	21	Mou2008.096.1
君	親	21	Mou2008.096.1
君	神	21	Mou2008.096.1
君	人	21	Mou2008.096.1
君	樞	21	Mou2008.096.1
君	偶	21	Mou2008.096.1
君	功	21	Mou2008.096.1
君	通	21	Mou2008.096.1
君	邦	21	Mou2008.096.1
君	蒙	21	Mou2008.096.1
君	頌	21	Mou2008.096.1
醇	墳	21	Mou2008.096.1
醇	神	21	Mou2008.096.1
醇	繽	21	Mou2008.096.1
醇	民	21	Mou2008.096.1
醇	臣	21	Mou2008.096.1
醇	戔	21	Mou2008.096.1
醇	震	21	Mou2008.096.1
醇	仁	21	Mou2008.096.1
醇	親	21	Mou2008.096.1
醇	神	21	Mou2008.096.1
醇	人	21	Mou2008.096.1
醇	樞	21	Mou2008.096.1
醇	偶	21	Mou2008.096.1
醇	功	21	Mou2008.096.1
醇	通	21	Mou2008.096.1
醇	邦	21	Mou2008.096.1
醇	蒙	21	Mou2008.096.1
醇	頌	21	Mou2008.096.1
墳	神	21	Mou2008.096.1
墳	繽	21	Mou2008.096.1
墳	民	21	Mou2008.096.1
墳	臣	21	Mou2008.096.1
墳	戔	21	Mou2008.096.1
墳	震	21	Mou2008.096.1
墳	仁	21	Mou2008.096.1
墳	親	21	Mou2008.096.1
墳	神	21	Mou2008.096.1
墳	人	21	Mou2008.096.1
墳	樞	21	Mou2008.096.1
墳	偶	21	Mou2008.096.1
墳	功	21	Mou2008.096.1
墳	通	21	Mou2008.096.1
墳	邦	21	Mou2008.096.1
墳	蒙	21	Mou2008.096.1
墳	頌	21	Mou2008.096.1
神	繽	21	Mou2008.096.1
神	民	21	Mou2008.096.1
神	臣	21	Mou2008.096.1
神	戔	21	Mou2008.096.1
神	震	21	Mou2008.096.1
神	仁	21	Mou2008.096.1
神	親	21	Mou2008.096.1
神	神	21	Mou2008.096.1
神	人	21	Mou2008.096.1
神	樞	21	Mou2008.096.1
神	偶	21	Mou2008.096.1
神	功	21	Mou2008.096.1
神	通	21	Mou2008.096.1
神	邦	21	Mou2008.096.1
神	蒙	21	Mou2008.096.1
神	頌	21	Mou2008.096.1
繽	民	21	Mou2008.096.1
繽	臣	21	Mou2008.096.1
繽	戔	21	Mou2008.096.1
繽	震	21	Mou2008.096.1
繽	仁	21	Mou2008.096.1
繽	親	21	Mou2008.096.1
繽	神	21	Mou2008.096.1
繽	人	21	Mou2008.096.1
繽	樞	21	Mou2008.096.1
繽	偶	21	Mou2008.096.1
繽	功	21	Mou2008.096.1
繽	通	21	Mou2008.096.1
繽	邦	21	Mou2008.096.1
繽	蒙	21	Mou2008.096.1
繽	頌	21	Mou2008.096.1
民	臣	21	Mou2008.096.1
民	戔	21	Mou2008.096.1
民	震	21	Mou2008.096.1
民	仁	21	Mou2008.096.1
民	親	21	Mou2008.096.1
民	神	21	Mou2008.096.1
民	人	21	Mou2008.096.1
民	樞	21	Mou2008.096.1
民	偶	21	Mou2008.096.1
民	功	21	Mou2008.096.1
民	通	21	Mou2008.096.1
民	邦	21	Mou2008.096.1
民	蒙	21	Mou2008.096.1
民	頌	21	Mou2008.096.1
臣	戔	21	Mou2008.096.1
臣	震	21	Mou2008.096.1
臣	仁	21	Mou2008.096.1
臣	親	21	Mou2008.096.1
臣	神	21	Mou2008.096.1
臣	人	21	Mou2008.096.1
臣	樞	21	Mou2008.096.1
臣	偶	21	Mou2008.096.1
臣	功	21	Mou2008.096.1
臣	通	21	Mou2008.096.1
臣	邦	21	Mou2008.096.1
臣	蒙	21	Mou2008.096.1
臣	頌	21	Mou2008.096.1
戔	震	21	Mou2008.096.1
戔	仁	21	Mou2008.096.1
戔	親	21	Mou2008.096.1
戔	神	21	Mou2008.096.1
戔	人	21	Mou2008.096.1
戔	樞	21	Mou2008.096.1
戔	偶	21	Mou2008.096.1
戔	功	21	Mou2008.096.1
戔	通	21	Mou2008.096.1
戔	邦	21	Mou2008.096.1
戔	蒙	21	Mou2008.096.1
戔	頌	21	Mou2008.096.1
震	仁	21	Mou2008.096.1
震	親	21	Mou2008.096.1
震	神	21	Mou2008.096.1
震	人	21	Mou2008.096.1
震	樞	21	Mou2008.096.1
震	偶	21	Mou2008.096.1
震	功	21	Mou2008.096.1
震	通	21	Mou2008.096.1
震	邦	21	Mou2008.096.1
震	蒙	21	Mou2008.096.1
震	頌	21	Mou2008.096.1
仁	親	21	Mou2008.096.1
仁	神	21	Mou2008.096.1
仁	人	21	Mou2008.096.1
仁	樞	21	Mou2008.096.1
仁	偶	21	Mou2008.096.1
仁	功	21	Mou2008.096.1
